datetime,open,high,low,close,volume,oi,dragonfly_doji,hammer,rising_window,evening_star,three_white_soldiers
2025-01-13 12:30:00,4321.0,4322.95,4303.0,4307.0,359711,0.0,False,False,False,False,False
2025-01-13 13:00:00,4307.0,4321.8,4306.0,4314.4,253619,0.0,False,False,False,False,False
2025-01-13 13:30:00,4314.5,4315.5,4292.85,4293.5,219522,0.0,False,False,False,False,False
2025-01-13 14:00:00,4293.8,4304.95,4291.7,4295.8,194689,0.0,False,False,False,False,False
2025-01-13 14:30:00,4296.0,4299.9,4283.8,4284.5,293599,0.0,False,False,False,False,False
2025-01-13 15:00:00,4284.5,4300.0,4282.3,4299.0,549274,0.0,False,False,False,False,False
2025-01-14 09:00:00,4302.0,4313.9,4255.55,4255.95,229403,0.0,False,False,False,False,False
2025-01-14 09:30:00,4256.95,4299.45,4250.0,4297.55,249408,0.0,False,False,False,False,False
2025-01-14 10:00:00,4297.55,4299.9,4283.0,4289.4,140535,0.0,False,False,False,False,False
2025-01-14 10:30:00,4289.4,4295.25,4268.8,4278.0,203052,0.0,False,False,False,False,False
2025-01-14 11:00:00,4278.0,4281.0,4263.35,4268.25,216716,0.0,False,False,False,False,False
2025-01-14 11:30:00,4268.7,4274.35,4259.95,4264.85,286955,0.0,False,False,False,False,False
2025-01-14 12:00:00,4265.5,4267.95,4262.25,4264.45,98341,0.0,False,False,False,False,False
2025-01-14 12:30:00,4264.05,4264.05,4240.0,4241.55,172569,0.0,False,False,False,False,False
2025-01-14 13:00:00,4241.55,4242.55,4233.6,4238.2,210088,0.0,False,False,False,False,False
2025-01-14 13:30:00,4238.2,4241.7,4228.55,4230.0,183476,0.0,False,False,False,False,False
2025-01-14 14:00:00,4230.15,4248.0,4219.05,4239.25,327666,0.0,False,False,False,False,False
2025-01-14 14:30:00,4240.75,4248.7,4235.5,4238.8,298812,0.0,False,False,False,False,False
2025-01-14 15:00:00,4238.75,4249.95,4229.05,4241.15,786407,0.0,False,False,False,False,False
2025-01-15 09:00:00,4218.0,4245.75,4218.0,4237.8,193896,0.0,False,False,False,False,False
2025-01-15 09:30:00,4237.95,4241.05,4207.45,4220.3,139284,0.0,False,False,False,False,False
2025-01-15 10:00:00,4221.15,4232.65,4217.2,4226.55,64017,0.0,False,False,False,False,False
2025-01-15 10:30:00,4226.65,4235.0,4220.05,4222.0,136003,0.0,False,False,False,False,False
2025-01-15 11:00:00,4222.0,4229.9,4213.7,4227.25,156289,0.0,False,False,False,False,False
2025-01-15 11:30:00,4226.6,4229.0,4218.3,4225.6,134815,0.0,False,False,False,False,False
2025-01-15 12:00:00,4225.6,4234.9,4223.35,4229.65,102550,0.0,False,False,False,False,False
2025-01-15 12:30:00,4229.0,4238.45,4227.75,4232.0,96379,0.0,False,False,False,False,False
2025-01-15 13:00:00,4232.0,4232.0,4218.75,4222.4,101209,0.0,False,False,False,False,False
2025-01-15 13:30:00,4222.6,4226.7,4218.05,4225.2,49468,0.0,False,False,False,False,False
2025-01-15 14:00:00,4225.2,4229.0,4222.5,4224.0,110021,0.0,False,False,False,False,False
2025-01-15 14:30:00,4224.0,4240.45,4222.0,4237.1,86297,0.0,False,False,False,False,False
2025-01-15 15:00:00,4237.0,4256.45,4237.0,4255.4,256710,0.0,False,False,False,False,False
2025-01-16 09:00:00,4260.0,4294.0,4228.0,4228.0,138264,0.0,False,False,False,False,False
2025-01-16 09:30:00,4230.65,4235.55,4208.5,4230.95,170609,0.0,True,False,False,False,False
2025-01-16 10:00:00,4230.95,4234.5,4226.0,4226.4,99999,0.0,False,False,False,False,False
2025-01-16 10:30:00,4226.8,4238.7,4222.0,4222.7,111474,0.0,False,False,False,False,False
2025-01-16 11:00:00,4222.75,4233.95,4217.55,4224.0,299709,0.0,False,False,False,False,False
2025-01-16 11:30:00,4224.0,4224.0,4209.0,4209.7,159156,0.0,False,False,False,False,False
2025-01-16 12:00:00,4209.5,4211.2,4201.2,4204.5,130692,0.0,False,False,False,False,False
2025-01-16 12:30:00,4204.4,4210.0,4200.25,4203.75,170078,0.0,False,False,False,False,False
2025-01-16 13:00:00,4203.75,4205.25,4191.85,4200.7,197925,0.0,False,True,False,False,False
2025-01-16 13:30:00,4201.05,4206.2,4198.0,4205.85,189138,0.0,False,False,False,False,False
2025-01-16 14:00:00,4205.9,4213.3,4195.0,4199.65,227586,0.0,False,False,False,False,False
2025-01-16 14:30:00,4199.7,4204.8,4192.3,4198.95,193466,0.0,False,False,False,False,False
2025-01-16 15:00:00,4198.95,4217.35,4197.15,4215.0,535109,0.0,False,False,False,False,False
2025-01-17 09:00:00,4159.9,4160.0,4100.05,4133.0,235216,0.0,False,False,False,False,False
2025-01-17 09:30:00,4133.0,4157.45,4126.1,4135.25,173077,0.0,False,False,False,False,False
2025-01-17 10:00:00,4135.25,4157.55,4131.0,4155.5,93608,0.0,False,False,False,False,False
2025-01-17 10:30:00,4155.0,4160.6,4133.3,4135.05,104047,0.0,False,False,False,False,False
2025-01-17 11:00:00,4135.05,4140.0,4131.0,4135.9,100236,0.0,False,False,False,False,False
2025-01-17 11:30:00,4135.9,4139.4,4120.0,4124.4,181511,0.0,False,False,False,False,False
2025-01-17 12:00:00,4124.4,4140.0,4121.4,4133.55,133211,0.0,False,False,False,False,False
2025-01-17 12:30:00,4133.55,4142.0,4128.4,4140.4,115110,0.0,False,False,False,False,False
2025-01-17 13:00:00,4140.4,4143.6,4134.55,4139.3,74434,0.0,False,False,False,False,False
2025-01-17 13:30:00,4139.3,4146.0,4135.9,4138.95,75290,0.0,True,False,False,False,False
2025-01-17 14:00:00,4138.95,4141.95,4128.8,4135.3,104003,0.0,False,False,False,False,False
2025-01-17 14:30:00,4135.3,4138.0,4131.15,4133.35,85841,0.0,False,False,False,False,False
2025-01-17 15:00:00,4133.35,4133.35,4121.45,4130.0,269864,0.0,False,True,False,False,False
2025-01-20 09:00:00,4145.75,4145.75,4086.5,4093.9,122651,0.0,False,False,False,False,False
2025-01-20 09:30:00,4093.9,4098.6,4071.0,4083.75,125251,0.0,False,False,False,False,False
2025-01-20 10:00:00,4083.75,4092.7,4079.15,4081.55,58363,0.0,False,False,False,False,False
2025-01-20 10:30:00,4081.55,4091.75,4080.0,4082.15,50686,0.0,False,False,False,False,False
2025-01-20 11:00:00,4082.1,4090.0,4077.15,4089.2,43118,0.0,False,False,False,False,False
2025-01-20 11:30:00,4088.3,4099.95,4088.0,4097.05,69310,0.0,False,False,False,False,False
2025-01-20 12:00:00,4095.55,4097.0,4084.05,4084.5,84843,0.0,False,False,False,False,False
2025-01-20 12:30:00,4084.25,4086.95,4075.55,4077.7,97257,0.0,False,False,False,False,False
2025-01-20 13:00:00,4077.05,4082.85,4071.45,4073.4,114010,0.0,False,False,False,False,False
2025-01-20 13:30:00,4073.4,4078.2,4068.1,4073.65,125825,0.0,True,False,False,False,False
2025-01-20 14:00:00,4073.65,4081.65,4073.05,4078.7,60902,0.0,False,False,False,False,False
2025-01-20 14:30:00,4078.7,4086.4,4077.6,4081.95,112853,0.0,False,False,False,False,False
2025-01-20 15:00:00,4082.7,4082.7,4073.35,4080.0,194891,0.0,False,True,False,False,False
2025-01-21 09:00:00,4095.3,4111.0,4083.0,4092.5,119696,0.0,False,False,True,False,False
2025-01-21 09:30:00,4093.7,4096.95,4067.0,4083.35,141011,0.0,False,False,False,False,False
2025-01-21 10:00:00,4082.25,4090.0,4055.55,4058.35,114024,0.0,False,False,False,False,False
2025-01-21 10:30:00,4058.4,4068.95,4057.55,4063.0,45399,0.0,False,False,False,False,False
2025-01-21 11:00:00,4062.0,4065.2,4056.3,4058.65,47126,0.0,False,False,False,False,False
2025-01-21 11:30:00,4058.65,4109.05,4052.0,4094.25,332718,0.0,False,False,False,False,False
2025-01-21 12:00:00,4094.25,4099.85,4048.0,4051.55,164180,0.0,False,False,False,False,False
2025-01-21 12:30:00,4051.2,4088.6,4050.0,4082.15,79908,0.0,False,False,False,False,False
2025-01-21 13:00:00,4080.9,4093.8,4054.95,4087.05,106787,0.0,False,False,False,False,False
2025-01-21 13:30:00,4086.25,4091.0,4070.05,4077.35,54211,0.0,False,False,False,False,False
2025-01-21 14:00:00,4077.35,4084.75,4059.3,4061.95,82910,0.0,False,False,False,False,False
2025-01-21 14:30:00,4061.95,4066.65,4030.5,4041.15,300550,0.0,False,False,False,False,False
2025-01-21 15:00:00,4041.85,4041.95,4030.0,4038.0,373853,0.0,False,True,False,False,False
2025-01-22 09:00:00,4050.0,4079.9,4044.2,4070.45,114823,0.0,False,False,True,False,False
2025-01-22 09:30:00,4070.0,4099.9,4063.5,4089.9,192728,0.0,False,False,False,False,False
2025-01-22 10:00:00,4088.45,4115.75,4088.15,4115.75,149841,0.0,False,False,False,False,False
2025-01-22 10:30:00,4114.35,4142.0,4107.4,4124.05,251726,0.0,False,False,False,False,False
2025-01-22 11:00:00,4124.0,4135.8,4122.9,4127.1,106897,0.0,False,False,False,False,False
2025-01-22 11:30:00,4127.6,4136.9,4125.95,4129.25,86216,0.0,False,False,False,False,False
2025-01-22 12:00:00,4129.25,4136.5,4121.2,4128.5,133862,0.0,True,False,False,False,False
2025-01-22 12:30:00,4128.5,4134.0,4123.5,4134.0,76411,0.0,False,False,False,False,False
2025-01-22 13:00:00,4134.0,4152.6,4129.95,4147.9,164505,0.0,False,False,False,False,False
2025-01-22 13:30:00,4147.7,4155.0,4137.5,4153.95,174245,0.0,False,False,False,False,False
2025-01-22 14:00:00,4153.95,4155.55,4141.2,4152.0,178737,0.0,False,True,False,False,False
2025-01-22 14:30:00,4152.25,4162.2,4150.0,4160.0,300399,0.0,False,False,False,False,False
2025-01-22 15:00:00,4160.1,4163.15,4147.4,4152.0,463139,0.0,False,False,False,False,False
2025-01-23 09:00:00,4168.0,4191.35,4156.7,4173.25,191309,0.0,False,False,False,False,False
2025-01-23 09:30:00,4173.05,4187.4,4156.6,4177.8,174787,0.0,False,False,False,False,False
2025-01-23 10:00:00,4177.8,4186.35,4170.25,4179.35,89978,0.0,False,False,False,False,False
2025-01-23 10:30:00,4179.35,4181.55,4161.0,4161.0,169339,0.0,False,False,False,False,False
2025-01-23 11:00:00,4162.75,4170.0,4155.6,4159.55,215490,0.0,False,False,False,False,False
2025-01-23 11:30:00,4159.55,4174.3,4158.65,4161.6,94037,0.0,False,False,False,False,False
2025-01-23 12:00:00,4161.6,4169.6,4160.4,4168.0,38530,0.0,False,False,False,False,False
2025-01-23 12:30:00,4168.0,4170.0,4162.05,4165.5,49463,0.0,False,False,False,False,False
2025-01-23 13:00:00,4165.8,4166.05,4157.0,4159.5,50851,0.0,False,False,False,False,False
2025-01-23 13:30:00,4160.2,4166.55,4157.25,4161.6,95088,0.0,False,False,False,False,False
2025-01-23 14:00:00,4160.7,4163.45,4141.65,4146.55,120811,0.0,False,False,False,False,False
2025-01-23 14:30:00,4146.4,4150.0,4140.05,4147.95,146635,0.0,False,False,False,False,False
2025-01-23 15:00:00,4147.95,4150.9,4140.55,4148.0,378248,0.0,True,False,False,False,False
2025-01-24 09:00:00,4104.0,4168.85,4104.0,4158.55,230080,0.0,False,False,False,False,False
2025-01-24 09:30:00,4158.55,4177.75,4154.5,4162.75,145968,0.0,False,False,False,False,False
2025-01-24 10:00:00,4159.5,4166.9,4148.55,4158.05,61328,0.0,False,False,False,False,False
2025-01-24 10:30:00,4158.05,4163.25,4153.45,4156.0,69923,0.0,False,False,False,False,False
2025-01-24 11:00:00,4155.95,4163.15,4154.2,4155.6,132941,0.0,True,False,False,False,False
2025-01-24 11:30:00,4155.6,4178.0,4155.6,4168.05,149847,0.0,False,False,False,False,False
2025-01-24 12:00:00,4168.05,4172.9,4160.0,4163.9,80040,0.0,False,False,False,False,False
2025-01-24 12:30:00,4163.9,4164.75,4145.15,4150.95,89653,0.0,False,False,False,False,False
2025-01-24 13:00:00,4151.75,4157.9,4143.05,4155.0,80212,0.0,False,True,False,False,False
2025-01-24 13:30:00,4155.0,4155.0,4150.1,4152.8,65403,0.0,False,False,False,False,False
2025-01-24 14:00:00,4152.8,4159.9,4149.85,4155.0,116319,0.0,False,False,False,False,False
2025-01-24 14:30:00,4155.0,4158.9,4148.5,4155.95,176819,0.0,False,False,False,False,False
2025-01-24 15:00:00,4155.85,4162.05,4147.7,4153.1,467094,0.0,False,False,False,False,False
2025-01-27 09:00:00,4102.0,4156.35,4086.0,4149.9,249908,0.0,False,False,False,False,False
2025-01-27 09:30:00,4151.0,4153.2,4104.45,4106.75,207649,0.0,False,False,False,False,False
2025-01-27 10:00:00,4106.95,4112.95,4080.0,4080.25,204697,0.0,False,False,False,False,False
2025-01-27 10:30:00,4080.25,4081.4,4060.7,4064.6,55925,0.0,False,False,False,False,False
2025-01-27 11:00:00,4064.6,4075.05,4056.0,4068.85,63676,0.0,False,False,False,False,False
2025-01-27 11:30:00,4068.85,4070.0,4053.0,4059.05,79828,0.0,False,False,False,False,False
2025-01-27 12:00:00,4060.35,4067.65,4054.55,4066.0,66717,0.0,False,False,False,False,False
2025-01-27 12:30:00,4066.0,4066.45,4045.5,4050.0,92748,0.0,False,False,False,False,False
2025-01-27 13:00:00,4050.0,4052.55,4042.0,4044.9,86848,0.0,False,False,False,False,False
2025-01-27 13:30:00,4044.9,4060.25,4041.05,4059.55,71490,0.0,False,False,False,False,False
2025-01-27 14:00:00,4059.25,4060.45,4050.4,4058.65,72797,0.0,False,False,False,False,False
2025-01-27 14:30:00,4058.65,4068.25,4051.45,4064.4,96932,0.0,False,False,False,False,False
2025-01-27 15:00:00,4064.35,4070.05,4061.05,4067.0,179564,0.0,False,False,False,False,False
2025-01-28 09:00:00,4070.8,4102.0,4066.0,4099.95,226270,0.0,False,False,False,False,False
2025-01-28 09:30:00,4099.95,4100.0,4076.65,4084.35,177237,0.0,False,False,False,False,False
2025-01-28 10:00:00,4084.35,4088.75,4072.65,4086.6,150802,0.0,False,True,False,False,False
2025-01-28 10:30:00,4087.0,4088.7,4034.15,4044.65,155333,0.0,False,False,False,False,False
2025-01-28 11:00:00,4044.35,4076.25,4041.15,4058.3,207271,0.0,False,False,False,False,False
2025-01-28 11:30:00,4058.3,4066.75,4035.4,4036.5,172467,0.0,False,False,False,False,False
2025-01-28 12:00:00,4035.35,4054.0,4032.95,4040.75,171733,0.0,False,False,False,False,False
2025-01-28 12:30:00,4040.75,4046.0,4034.65,4038.75,130460,0.0,False,False,False,False,False
2025-01-28 13:00:00,4038.75,4051.95,4038.0,4045.5,77549,0.0,False,False,False,False,False
2025-01-28 13:30:00,4045.5,4060.0,4044.55,4057.25,108642,0.0,False,False,False,False,False
2025-01-28 14:00:00,4057.15,4072.95,4050.4,4069.9,122573,0.0,False,False,False,False,False
2025-01-28 14:30:00,4069.9,4073.45,4034.55,4037.05,316853,0.0,False,False,False,False,False
2025-01-28 15:00:00,4037.05,4048.15,4028.3,4040.0,424434,0.0,False,False,False,False,False
2025-01-29 09:00:00,4054.0,4089.4,4054.0,4081.0,106999,0.0,False,False,True,False,False
2025-01-29 09:30:00,4080.0,4107.85,4080.0,4104.35,154515,0.0,False,False,False,False,False
2025-01-29 10:00:00,4104.35,4107.55,4090.0,4096.65,153949,0.0,False,False,False,False,False
2025-01-29 10:30:00,4096.65,4100.6,4091.0,4100.0,56443,0.0,False,False,False,False,False
2025-01-29 11:00:00,4100.0,4100.0,4068.4,4079.8,87959,0.0,False,False,False,False,False
2025-01-29 11:30:00,4079.8,4091.0,4078.65,4082.55,54475,0.0,False,False,False,False,False
2025-01-29 12:00:00,4082.55,4091.9,4075.7,4076.35,63757,0.0,False,False,False,False,False
2025-01-29 12:30:00,4076.35,4084.55,4071.6,4081.2,61433,0.0,False,False,False,False,False
2025-01-29 13:00:00,4081.25,4092.2,4072.0,4092.05,75731,0.0,False,False,False,False,False
2025-01-29 13:30:00,4092.15,4101.0,4088.05,4096.0,75911,0.0,False,False,False,False,False
2025-01-29 14:00:00,4096.0,4100.85,4091.55,4094.85,123309,0.0,False,False,False,False,False
2025-01-29 14:30:00,4094.85,4097.15,4088.65,4093.7,61195,0.0,False,False,False,True,False
2025-01-29 15:00:00,4093.85,4105.0,4092.4,4105.0,137189,0.0,False,False,False,False,False
2025-01-30 09:00:00,4112.35,4112.35,4082.0,4089.8,80765,0.0,False,False,False,False,False
2025-01-30 09:30:00,4089.85,4103.85,4089.85,4098.7,56390,0.0,False,False,False,False,False
2025-01-30 10:00:00,4098.7,4129.9,4098.05,4125.95,92071,0.0,False,False,False,False,False
2025-01-30 10:30:00,4124.75,4127.6,4107.95,4113.3,76053,0.0,False,False,False,False,False
